gene,DM_1,DM_2,DM_3,DM_4,DM_5,selected,Pseudoorder-1,Pseudoorder-2,Pseudoorder-3
Arhgap25,0.004400320138859919,-0.00044881949929219893,0.0011657045093115552,-0.004193087001335475,0.0034590471592332913,Trajectory-2,0.0,163.0,0.0
Arhgdib,0.0055550201814245385,-0.002125160271382875,-0.0016956134347920779,-0.006372440758480241,0.005654743935564571,Trajectory-2,0.0,118.0,0.0
Arhgef3,0.0046160614368213814,-0.0007982256555544039,0.000496933627974347,-0.0043879479584074295,0.003534630931740407,Trajectory-2,0.0,154.0,0.0
Arhgef40,-5.615901133460464e-05,0.003282189721107203,0.0044032299561615525,-0.00017314385343159813,0.002707115556647746,Trajectory-2,0.0,260.0,0.0
Arpc1b,0.00766488004550363,-0.00665249001546071,-0.006448531299352657,-0.000616080850337287,0.0018315924687830243,Trajectory-2,0.0,57.0,0.0
Arpc2,-0.00019984338478067697,0.00654704475218753,-0.0006212387478021406,-0.007357940320061937,-0.003718644109327431,Trajectory-3,0.0,0.0,13.0
Atn1,-0.00025399112549744334,0.006525860098581993,-0.0003960777697746343,-0.006978307107418004,-0.003568864393827299,Trajectory-3,0.0,0.0,14.0
Atp1b1,0.0074922126843218195,-0.006470819716014548,-0.004931800574574037,0.0015835932520675252,-0.0005055569912075342,Trajectory-2,0.0,63.0,0.0
Atp1b2,-0.02868123437237617,-0.03137708950865197,0.01007613345193863,-0.020260632499787767,-0.02008281696282689,Trajectory-1,104.0,0.0,0.0
Atp8b5,-0.002415727350181686,0.004047886557737487,0.0031875310975748644,0.0006557959435622361,0.0012274228932359723,Trajectory-2,0.0,278.0,0.0
Atpase6,-0.004675672171958625,0.009468342247355845,-0.004186587523801966,-0.0006297970001740762,-0.007988936264718565,Trajectory-3,0.0,0.0,62.0
Atpif1,-0.006626650216322485,0.009131139740685612,-0.005474944943456238,0.003429832607383197,-0.005894515875413366,Trajectory-3,0.0,0.0,80.0
Auts2,0.005383918358254769,-0.0024061146128085418,0.0024718477175696705,3.4505838191292804e-05,0.0020562647160261797,Trajectory-2,0.0,150.0,0.0
BC029331,-0.004442430737341973,0.008734964332622512,-0.0028965102371619335,-0.00034567289866071626,-0.005643044760894151,Trajectory-3,0.0,0.0,64.0
Basp1,0.005516899338629885,-0.0025561280614823036,0.0023170407840195925,-0.00012354274347620346,0.0019138359477246895,Trajectory-2,0.0,145.0,0.0
Batf3,0.005721135030011664,-0.0030166609241398107,0.012888334957738157,0.009988767140436412,-0.005315913930442235,Trajectory-2,0.0,187.0,0.0
Beta-s,-0.01599769849829279,-0.0092896610551792,0.0017719476721967983,-0.0027533034600144184,-0.0023334305148477365,Trajectory-1,81.0,0.0,0.0
Bin1,0.007871881411345746,-0.007178920486589925,-0.006267696819468168,0.0012579479098047855,0.00016881792693206174,Trajectory-2,0.0,54.0,0.0
Blnk,-0.010809135664696757,0.001609838405774904,-0.0026877182371722844,0.00457192396915992,0.002915220460111155,Trajectory-1,52.0,0.0,0.0
Blvrb,-0.025977180257093814,-0.024466116669955927,0.005536810637046634,-0.010101253353217739,-0.006239982550267217,Trajectory-1,94.0,0.0,0.0
Boll,5.342104240199937e-06,0.004597063091356942,0.0015454415402067726,-0.0031067473073677163,-7.341234103353872e-05,Trajectory-2,0.0,239.0,0.0
Btnl9,0.004955856563319997,-0.0015707148142946163,0.002046797245788151,-0.0016488762096205124,0.0028454687935176846,Trajectory-2,0.0,155.0,0.0
C1qb,0.004263809126326129,-0.0004809014736597304,0.0014864223453814485,-0.0030556038162699614,0.002817400759240906,Trajectory-2,0.0,164.0,0.0
C1qc,0.0016764345231031568,0.0023224074636630176,0.004899093704774233,-0.0007922451022443428,0.0018728067411041883,Trajectory-2,0.0,236.0,0.0
Calm1,-0.0022058978202736893,0.008433382047368935,-0.0019177927717036565,-0.0050511466480482065,-0.00695876951325997,Trajectory-3,0.0,0.0,27.0
Car1,-0.019580982389697032,-0.009858157746600192,-0.00224822659208053,0.005765371275558781,0.01009499011380924,Trajectory-1,68.0,0.0,0.0
Car2,-0.018307400317877115,-0.007154626969949722,-0.00353887675814575,0.007967760305293331,0.011416669027578734,Trajectory-1,61.0,0.0,0.0
Card6,-0.0035094075735921204,0.005394363334563159,-3.510886396230037e-05,0.00011126431532097874,-0.0004506835170056825,Trajectory-2,0.0,265.0,0.0
Cbfa2t3,-0.008872852132187655,0.0069661615980313955,-0.005727773282460935,0.006958067638429405,-0.00028855019491038866,Trajectory-1,1.0,0.0,0.0
Cbr3,-0.005638212900678702,0.005505137804742353,-0.001682142089800607,0.0014403049638248716,-0.00015525824838696296,Trajectory-1,30.0,0.0,0.0
Ccdc102a,0.0060850493694231565,-0.0036640761286515287,0.005412004698953385,0.004900741840130841,-0.0020637328547433993,Trajectory-2,0.0,141.0,0.0
Ccl5,0.00489219188740743,-0.0016528515902846739,0.014635765185336802,0.008929471061280064,-0.003064928747728733,Trajectory-2,0.0,226.0,0.0
Ccnd2,-0.00030693006296134205,0.006521894285557878,-0.00048627280201097905,-0.006813907190175493,-0.0034793674815894776,Trajectory-3,0.0,0.0,16.0
Ccng2,0.001962006210970516,0.0022827833156306284,0.005360472309253106,-0.0010483358485405107,0.0023254402723813248,Trajectory-2,0.0,242.0,0.0
Cd160,0.004596297466026473,-0.0012794850262181424,0.008409376183122336,0.003777986731294094,-0.00013757866545870717,Trajectory-2,0.0,196.0,0.0
Cd1d2,-0.0020125124036116343,0.007166482571257302,-0.00033437131697491705,-0.003307029723144222,-0.0032796550968741327,Trajectory-3,0.0,0.0,40.0
Cd2,0.0057610731103316755,-0.002773925821094025,0.024898372884573527,0.01853904528816826,-0.01026702784134832,Trajectory-2,0.0,257.0,0.0
Cd27,0.006995577461640738,-0.005342577146043441,-0.0025856360813400355,0.0005454738435470431,0.0011613393090005699,Trajectory-2,0.0,87.0,0.0
Cd274,0.0032068288183606346,0.0010222818668996208,0.0038882585119173496,-0.002225359819646726,0.002640075749181997,Trajectory-2,0.0,205.0,0.0
Cd300lg,0.006813352486627798,-0.00510540544528267,0.0023271661297948098,0.005533510626579476,-0.003960041646174128,Trajectory-2,0.0,101.0,0.0
Cd34,0.008480222007659077,-0.008686608791484222,-0.008050538341016438,0.004644262171407723,-0.004381251612540633,Trajectory-2,0.0,31.0,0.0
Cd52,0.008857631557386482,-0.009602092983103687,-0.010010715855595743,0.005619808280920061,-0.005857121758699121,Trajectory-2,0.0,20.0,0.0
Cd63,0.007631640751267571,-0.006819458040628607,-0.006675062010941808,0.0007501483999195695,0.0006337236663753655,Trajectory-2,0.0,53.0,0.0
Cd7,0.005684118413021223,-0.0027011967777419237,0.022030314007048035,0.016159910216812116,-0.008565619261636627,Trajectory-2,0.0,243.0,0.0
Cd74,0.003911410376122319,-0.00035067846694768125,0.007792339215548956,0.002818091144112093,-0.0004980700760134709,Trajectory-2,0.0,201.0,0.0
Cd9,0.0032408656619485215,0.001256244033795002,0.0018504704405114464,-0.004565427122825857,0.002942109488829103,Trajectory-2,0.0,190.0,0.0
Cdc14a,-0.00020018703659591816,0.006081307549493728,0.0001502851528917132,-0.005913457904961283,-0.0023495272481961873,Trajectory-3,0.0,0.0,19.0
Cdcrel-1,0.0017096088746110464,0.0017986045403862074,0.005455849274926325,0.00028194945235777584,0.0025282416209900307,Trajectory-2,0.0,234.0,0.0
Cebpa,0.00902085965468777,-0.009984121490601773,-0.011406534489684506,0.005228564825646078,-0.005236746188362603,Trajectory-2,0.0,12.0,0.0
Cebpe,0.007812613296005402,-0.007344719726695827,-0.007667255510990655,0.0017693648392640615,-0.0007907827880419338,Trajectory-2,0.0,41.0,0.0
Cenp-a,-0.015139838801795267,-0.0008473152273664179,-0.00616934681801905,0.010408330558535716,0.008582880786845213,Trajectory-1,48.0,0.0,0.0
Chd2,-0.0067833034072082715,0.008692484848963958,-0.005133753216216496,0.003827758350332812,-0.0046553676208317355,Trajectory-3,0.0,0.0,83.0
Chd3,-0.002242009713596668,0.007599468979283025,-0.0006085569463567238,-0.0033935796982328143,-0.004146394096915555,Trajectory-3,0.0,0.0,38.0
Chd6,-0.006643271067324471,0.008534254252249336,-0.0048067436768704655,0.0035373965161105397,-0.004298164285217001,Trajectory-3,0.0,0.0,78.0
Chd8,-0.00802455277692801,0.008469397406868296,-0.006448289517821857,0.005964687023028386,-0.003886773721303148,Trajectory-3,0.0,0.0,90.0
Cited2,0.0070949099328141705,-0.0054141205375340526,-0.004797455205646339,-0.001998359610508466,0.0032005172791549044,Trajectory-2,0.0,74.0,0.0
Ckb,0.004352900250302089,-0.0009648617379983292,0.008643537922083505,0.0038985199918281626,-0.0006812167107670349,Trajectory-2,0.0,199.0,0.0
Clec2d,-0.001375202187994029,0.0065553982595947646,0.0005601016301098013,-0.003601830650448355,-0.0021280693371564688,Trajectory-2,0.0,274.0,0.0
Cma1,0.0057538998287067185,-0.002982678369676524,0.01207112981805725,0.008929531798069462,-0.0041342207997511204,Trajectory-2,0.0,186.0,0.0
Cmtm7,0.005561983653948802,-0.0021227299657272723,-0.0020505477617424883,-0.006717846860951526,0.005683580286827872,Trajectory-2,0.0,111.0,0.0
Cnn2,0.007375091644143993,-0.006029038820721533,-0.00495813101396638,-0.0007037716379969334,0.002173248060513501,Trajectory-2,0.0,68.0,0.0
Cobll1,0.006576088717782305,-0.004599923061754466,-0.00038798132079318593,0.0016590078349259826,-0.00016510353673602845,Trajectory-2,0.0,98.0,0.0
Coro1a,0.008052507641817747,-0.007586707070254285,-0.007255241905313142,0.0014168542530652254,-0.0001944236089542091,Trajectory-2,0.0,44.0,0.0
Cox6a2,0.006715787677347846,-0.0048791641189032614,-0.00265293937041803,0.00026527077537965535,0.00046343741751626416,Trajectory-2,0.0,86.0,0.0
Cpa3,0.004168191003097408,-0.0008079045527804226,0.010054279842125658,0.004443156271326349,0.0005590692201524589,Trajectory-2,0.0,218.0,0.0
Cpox,-0.025006811639496602,-0.02192231623001067,0.003827118166889316,-0.006807595102967595,-0.0026983007663005415,Trajectory-1,89.0,0.0,0.0
Crebbp,-0.007071318079566537,0.008780806312012978,-0.005596067802509101,0.004357187264518496,-0.0048364535771188225,Trajectory-3,0.0,0.0,86.0
Crip1,-0.005548679871860724,0.007985453759371193,-0.0030411034773935304,0.0018291044170231701,-0.003190450015512637,Trajectory-3,0.0,0.0,68.0
Csf1,0.006144117653164616,-0.003735621940164844,0.00015521561051676306,0.00037607278087156644,0.001025380281454102,Trajectory-2,0.0,109.0,0.0
Csrp3,-0.01651497891219892,-0.0059614151839334365,-0.0015700995584526423,0.004748240985821332,0.00662394345337609,Trajectory-1,63.0,0.0,0.0
Cst3,0.003667009917420727,0.0012247244484604827,-0.000521581770024573,-0.008632914173814453,0.003751866689693924,Trajectory-3,0.0,0.0,1.0
Cst7,0.008930787316498552,-0.00975211827833831,-0.011494482529005865,0.00417267439282374,-0.0036482650716779287,Trajectory-2,0.0,17.0,0.0
Ctla2a,-3.6083126534625544e-05,0.0031326831236090547,0.007854384402592559,0.0013108155149410957,0.0041828883877014205,Trajectory-2,0.0,292.0,0.0
Ctse,-0.027628654646853903,-0.02879629223267548,0.008409976518275743,-0.016918784065770798,-0.0161401613203216,Trajectory-1,103.0,0.0,0.0
Ctsg,0.007482894652584778,-0.006219255458532233,-0.006526590168704633,-0.0018585753591936825,0.002720521141705766,Trajectory-2,0.0,59.0,0.0
Ctsh,0.009480269563887806,-0.011214474289745101,-0.011921873412623225,0.010043075970675315,-0.01295256743624372,Trajectory-2,0.0,2.0,0.0
Ctss,0.008922802771879531,-0.009804878818787525,-0.007683860359125603,0.009353569304049675,-0.010971989686918095,Trajectory-2,0.0,22.0,0.0
Ctsw,0.0056329794751447575,-0.0026337674698330357,0.022473349833662445,0.016413156132684056,-0.008610009067946265,Trajectory-2,0.0,248.0,0.0
Cttn,-0.02633986776315312,-0.02579640983542006,0.006952498994238277,-0.01266872004340794,-0.009616904908431445,Trajectory-1,96.0,0.0,0.0
Cuedc1,0.004056256490263835,-0.0005959043488933782,0.012789794000498914,0.006238754364864743,-0.0002279595072564368,Trajectory-2,0.0,240.0,0.0
Cxcl10,0.003689982248509568,0.0003349829632764903,0.00055482716663481,-0.004067057290147098,0.0024603310071254557,Trajectory-2,0.0,162.0,0.0
Cyba,0.0036649195027032492,0.001195888813930652,-0.0009073616150133202,-0.008694260549712353,0.0036598813932462067,Trajectory-3,0.0,0.0,4.0
Cyp11a1,0.005049227949774377,-0.001950944085112071,0.012191353782036913,0.00743238605448246,-0.001983220616635233,Trajectory-2,0.0,206.0,0.0
Cyp27a1,0.008909578251712224,-0.009743054465227758,-0.009886384880804693,0.006454344089520503,-0.007164797843220886,Trajectory-2,0.0,19.0,0.0
Cytip,0.007222539727460083,-0.005729602713285586,-0.0045098010864432275,-0.0005592916197005711,0.0013446998812265184,Trajectory-2,0.0,70.0,0.0
D16H22S680E,-0.024977783444255622,-0.021945015693988823,0.003922878083776548,-0.0068668545132583424,-0.0025941745709725677,Trajectory-1,90.0,0.0,0.0
Dab2ip,0.0012932753844004713,0.003962898109396953,0.0016216077659119287,-0.0053122857623947774,0.0008817231746065968,Trajectory-2,0.0,230.0,0.0
Dach1,-0.001543175364352908,0.006461373044139159,0.0006342805949526497,-0.0031830065493189683,-0.0015896520257696347,Trajectory-2,0.0,277.0,0.0
Dapp1,-0.0029920015835553106,0.008062306290381963,-0.0012651730576567685,-0.0024516952153494035,-0.004704444942500135,Trajectory-3,0.0,0.0,48.0
Dbndd2,-0.006574590181841533,0.0054075706430108525,-0.0019509778631897274,0.0027832301896164972,0.0004378416004622568,Trajectory-1,25.0,0.0,0.0
Ddah2,-0.006749713580484837,0.005107957649418921,-0.0009425668984426991,0.003073429992305141,0.0020419324955663716,Trajectory-1,17.0,0.0,0.0
Ddx58,-0.011009704324484738,0.0028545462794605917,-0.0037523995976166086,0.007124814133936974,0.00491356522409768,Trajectory-1,35.0,0.0,0.0
Dmwd,-0.02701586151342907,-0.027321548737449988,0.007695180543482793,-0.014538417985805555,-0.012070039623797242,Trajectory-1,100.0,0.0,0.0
Dntt,0.0023978804945574274,0.0018412157910636514,0.004496841508909209,-0.0019442164432152533,0.002547596783895586,Trajectory-2,0.0,227.0,0.0
Dock2,0.00526374945001397,-0.0016331533441774828,-0.0009399277052130031,-0.006113678960711647,0.005219859028520094,Trajectory-2,0.0,130.0,0.0
Dok2,0.0003717517639938604,0.004059572500892494,0.003331531970614822,-0.0021284142543787138,0.001441171007621767,Trajectory-2,0.0,258.0,0.0
Dst,-0.002377900877918039,0.004610515413817783,0.004188723540038761,0.0005715765833147091,0.0029939483248961674,Trajectory-2,0.0,295.0,0.0
Dusp16,-0.018516990792413052,-0.009688989703346569,-0.00020852911404326278,0.0024457189602192157,0.005506658130304274,Trajectory-1,73.0,0.0,0.0
Dync1h1,-0.008551228549232603,0.008056393768241675,-0.0066498836764480405,0.006795095015808768,-0.0028043101886370153,Trajectory-3,0.0,0.0,94.0
Ebi3,0.009073396484926952,-0.010127221500663839,-0.011695824643648937,0.005524105345092696,-0.005771168842589971,Trajectory-2,0.0,11.0,0.0
Egr1,-0.011110657464890828,-0.0015576289585470888,0.0019220695679520161,0.0028356290433263114,0.005254776016093801,Trajectory-1,56.0,0.0,0.0
Ehd3,-0.0032177454623598606,0.003398210251479222,0.006476148876127874,0.0023605586883028774,0.005590018416912078,Trajectory-1,32.0,0.0,0.0
Eif4e3,0.007907697971461269,-0.007322625589398331,-0.006184632095047587,0.0023064624045298727,-0.0016139285127705911,Trajectory-2,0.0,52.0,0.0
Elane,0.0076761518855959264,-0.006682995875474361,-0.007492827174067962,-0.0013500049440993186,0.002044499416902648,Trajectory-2,0.0,49.0,0.0
Elf1,-0.0034881995056776794,0.009049850415481306,-0.002847546851143594,-0.0027240607239758774,-0.0076142661611668504,Trajectory-3,0.0,0.0,47.0
Elmo1,0.008249016841846419,-0.008066629907755066,-0.007727647468113989,0.002464268659723484,-0.001291846259327527,Trajectory-2,0.0,38.0,0.0
Eltd1,0.0076688662415998,-0.006744782359243565,-0.005270041121396818,0.001194935008897434,0.0004147378780932393,Trajectory-2,0.0,62.0,0.0
Emb,0.009291940540288018,-0.010726895956305642,-0.011900800282039872,0.007963637209179775,-0.009594498631291814,Trajectory-2,0.0,5.0,0.0
Emid1,0.002225640130738726,0.0024821760499006877,0.003384059629556251,-0.003646692670365129,0.0024755867570053283,Trajectory-2,0.0,228.0,0.0
Epb4.1,-0.012583754165175163,0.003189589193093298,-0.006900397948151565,0.010578560939710838,0.005674273968630878,Trajectory-1,21.0,0.0,0.0
Epb4.1l4b,0.005004595824962495,-0.0016874152251894054,0.0014212372679299847,-0.0018217819669090593,0.0023188351357412975,Trajectory-2,0.0,149.0,0.0
Epsti1,0.006197146856903936,-0.0036813791571503737,-0.0007503191431190356,-0.0013090029569966313,0.002424732336394974,Trajectory-2,0.0,108.0,0.0
Epx,0.0015807590360731524,0.0025574310687621845,0.005106067202371237,-0.0012706686509871266,0.0023578124426953105,Trajectory-2,0.0,244.0,0.0
Ermap,-0.028983849122392664,-0.032131222720789845,0.010507480831778099,-0.02140125647266416,-0.0218201254320335,Trajectory-1,107.0,0.0,0.0
Ets1,0.005622917333841581,-0.0029329196850953103,0.000575642105326673,-0.0004090886836777459,0.0021223044473826108,Trajectory-2,0.0,123.0,0.0
Etv6,0.004478337470417363,-0.00018301358970574668,-0.0004237525928609098,-0.007537559814033715,0.004965662496982174,Trajectory-2,0.0,152.0,0.0
Evi2b,0.004993124504076913,-0.0011228413707062505,-0.0012553943482668788,-0.0070255867800796575,0.0052687869234143096,Trajectory-2,0.0,131.0,0.0
Eya2,0.0035228318794787066,0.00014410563512681505,0.0065414083594050165,0.0014316311192585631,0.0009293901203059507,Trajectory-2,0.0,204.0,0.0
F13a1,0.009236522723437963,-0.010605015399502142,-0.011341685118917156,0.0085138566054236,-0.010909265828105074,Trajectory-2,0.0,7.0,0.0
F2r,-0.008752839806908896,0.00118803463600027,0.0024855855310411444,0.0034599456217529454,0.005990398835178394,Trajectory-1,47.0,0.0,0.0
Fam107b,0.007507318825508588,-0.006287574588356044,-0.006200233516626461,-0.0012626954951373952,0.002105995636663345,Trajectory-2,0.0,61.0,0.0
Fam117a,-0.0014121944348483159,0.007459791465621934,-0.0009715188953916221,-0.00545310390550947,-0.004928882658576823,Trajectory-3,0.0,0.0,23.0
Fam129a,0.005424119784861149,-0.0025163663437111623,0.003451545997409626,0.0012546628582842697,0.0011122519464422873,Trajectory-2,0.0,153.0,0.0
Fam132a,-0.024081239790738118,-0.01972260590827787,0.0025695412480557,-0.004155431582465547,0.0003304219920424997,Trajectory-1,86.0,0.0,0.0
Fam174b,0.002050486330828081,0.0029624109189539385,0.0020817224699451,-0.004931456394522265,0.0017167917893229946,Trajectory-2,0.0,215.0,0.0
Fam176b,0.00573143376098997,-0.0028191045511389533,-0.00037707457472657257,-0.0023413892073293717,0.003098278444067,Trajectory-2,0.0,119.0,0.0
Fam46a,-0.0017809161033053129,0.007648550053948575,-0.000823131413860073,-0.0046028970562761095,-0.004699722716253868,Trajectory-3,0.0,0.0,32.0
Fam65a,-0.010671167500049986,0.004585819385242173,-0.005465150081287119,0.008406925365793986,0.0036582486276030314,Trajectory-1,14.0,0.0,0.0
Fam65b,-0.0009721090635952995,0.006583858460601045,0.0004406193286320289,-0.004523601109146671,-0.0026422843702801823,Trajectory-3,0.0,0.0,30.0
Fam69b,0.007000017296637423,-0.005279538887567971,-0.0038917077743197714,-0.0011748101312837919,0.0025746744886416604,Trajectory-2,0.0,80.0,0.0
Fbxl20,-0.008544774099457676,0.0067903794660669516,-0.005141192989406253,0.006134612982163138,-0.0002467275273379974,Trajectory-1,3.0,0.0,0.0
Fcer1g,0.009075025488340698,-0.010172630898403512,-0.01068123260587788,0.007202139198879501,-0.008322993269853852,Trajectory-2,0.0,14.0,0.0
Fcgr3,0.009064497392082961,-0.010121243735889787,-0.01243356525679954,0.004682981048753748,-0.004568531679404664,Trajectory-2,0.0,9.0,0.0
Fcnb,0.006277201226812699,-0.004820586911050345,-0.0041678258821543695,0.0012448245687518953,-0.0009417188650557964,Trajectory-2,0.0,69.0,0.0
Ffar2,0.007654705865918315,-0.006741151467453301,-0.005724404398538787,0.0008033442060206797,0.000960347822617428,Trajectory-2,0.0,60.0,0.0
Fgf3,0.001409514324340749,0.0022143610508047694,0.0072166003687949,0.0007223344171394418,0.003159561386122789,Trajectory-2,0.0,266.0,0.0
Flna,-0.002954425244312812,0.008705488364353088,-0.002159386950128183,-0.0034525500179679487,-0.006960913684460521,Trajectory-3,0.0,0.0,41.0
Flnb,0.007500632349456666,-0.00638384091169658,-0.004482406992486808,0.0010616758933590501,0.0005577474609403312,Trajectory-2,0.0,67.0,0.0
Flt3,0.006479412155373948,-0.004393057913001518,0.0006033593402810266,0.0019100433934828283,-4.142544606211857e-05,Trajectory-2,0.0,107.0,0.0
Foxo1,-0.010402036183273325,0.0040486775067899595,-0.004404610578817267,0.007385419897983426,0.004091219863966261,Trajectory-1,19.0,0.0,0.0
Foxp1,0.0026674262957294475,0.0027369530327109866,-3.777279387966632e-05,-0.008547932549603562,0.002106559723715561,Trajectory-3,0.0,0.0,5.0
Fr1,0.005227613697660905,-0.0018220847073181308,0.0002630299081494282,-0.003599634796143966,0.003492659739088047,Trajectory-2,0.0,136.0,0.0
Fth1,-0.006227977230250699,0.009244035906337576,-0.00522856332379171,0.0026067476230034127,-0.006501507684093896,Trajectory-3,0.0,0.0,76.0
Fut7,0.007797893261898571,-0.007030450090674251,-0.005738854642743622,0.0015293969955321647,-0.00019945032521694666,Trajectory-2,0.0,56.0,0.0
Fxyd5,0.008109912753473832,-0.007742873511632047,-0.00716923492555772,0.002066024563942521,-0.000826412488136096,Trajectory-2,0.0,42.0,0.0
Fyn,-0.0021526739650594494,0.0063457943627190615,0.001083667095471468,-0.0018989431903049304,-0.0009545718017255501,Trajectory-2,0.0,285.0,0.0
Galnt1,-0.0084360696123052,0.00812074484539991,-0.006562324705907184,0.006531664584501454,-0.0029477147856494836,Trajectory-3,0.0,0.0,93.0
Galnt6,0.002352784519252969,0.0027239778970142067,0.0016518011087329585,-0.005803056346262741,0.002101352151155745,Trajectory-2,0.0,207.0,0.0
Gas5,-0.0094432493217146,0.006319154020208153,-0.005757331605792459,0.0075190202420523,0.000907203387012096,Trajectory-1,4.0,0.0,0.0
Gata1,-0.027281974447656523,-0.027834648897243384,0.007790811223070726,-0.014934785922181986,-0.012488102425116438,Trajectory-1,101.0,0.0,0.0
Gata2,-0.005932589112119081,0.004318800472253645,0.001750631708620176,0.0029153110760544035,0.00437371183278958,Trajectory-1,15.0,0.0,0.0
Gatsl3,-0.0034582867494536125,0.006680470127122616,-0.0011012526916865078,-0.0007464808792772703,-0.0020614619972533486,Trajectory-3,0.0,0.0,50.0
Gbp10,-0.01031436064582307,0.006025624105632584,-0.00676426894646698,0.008902119553477295,0.0014667363629230048,Trajectory-1,5.0,0.0,0.0
Gbp2,-0.0018393384431892477,0.005018451144150376,0.0031407547291067207,-0.0005167855510944695,0.0016373689770894095,Trajectory-2,0.0,289.0,0.0
Gch1,-0.009480225330170376,0.005971461762511891,-0.0054830093733145725,0.007309676039678085,0.0012480403293601507,Trajectory-1,8.0,0.0,0.0
