gene,DM_1,DM_2,DM_3,DM_4,DM_5,selected,Pseudoorder-1,Pseudoorder-2,Pseudoorder-3
Bhlhe22,-0.0015325434715109808,0.010484202252769302,-0.01242057591608279,-0.004587976789791999,0.002841217204539831,Other,0.0,0.0,0.0
Bhlhe23,-0.001677863816956229,0.013477795913603877,-0.016351593263742168,-0.009982873382173673,0.008706540236911703,Other,0.0,0.0,0.0
Bhmt2,-0.00013584447085612062,0.009115326382986033,-0.00482623524204664,-0.0005325212486201483,-0.003440412769605967,Trajectory-3,0.0,0.0,19.0
Birc5,0.03842819445507574,-0.004594074865829754,-0.002697420823278522,8.897665218447385e-05,-0.009495530711391791,Trajectory-1,11.0,0.0,0.0
Bmp2,0.0007020220961639788,0.004402518465193223,0.002858803623797149,0.004077723352007541,-0.006266509688035737,Trajectory-3,0.0,0.0,31.0
Btbd17,-0.0014699519223754418,0.006628182603821342,-0.007941507797563951,0.0009659149945506662,-0.002218137455185138,Other,0.0,0.0,0.0
C2cd4a,-0.0024685004760033728,-0.006553577622358886,0.000791823607004342,-0.004400897343560485,0.0066999880958251955,Trajectory-2,0.0,208.0,0.0
C2cd4b,-0.0017771888836140995,-5.656363330037287e-05,-0.00241313116020542,0.0029103442892850144,-0.0007643950947559823,Other,0.0,0.0,0.0
C77370,-0.0016148266222842508,-0.0026841361636943985,0.0008561173084687465,0.003751215314755906,-0.0008755359966565237,Trajectory-2,0.0,65.0,0.0
Calb1,-0.0030755659266286507,-0.010970733725351352,0.0027382754956203786,-0.02849365667312793,-0.017270672262494357,Trajectory-2,0.0,251.0,0.0
Calca,-0.00276070782733586,-0.009638988742778295,0.00241581101500163,-0.021422903743134058,-0.0122508399084103,Trajectory-2,0.0,244.0,0.0
Calcr,-0.00306722208608704,-0.01098729300257048,0.002770940097559094,-0.03103606445478971,-0.020440139066054373,Trajectory-2,0.0,252.0,0.0
Calml4,0.0017727914532533113,0.007603327073964059,0.0051144212935526,0.0027206003588522744,-0.00730183910950805,Trajectory-3,0.0,0.0,45.0
Car3,-0.001992676307197715,-0.004706283411004774,0.0009896934772080786,-0.0027523556209514376,-0.0021028348614371634,Trajectory-2,0.0,190.0,0.0
Car8,0.002790914289374991,0.005648920984436584,0.008397094187529654,0.0030993734427999416,-0.005943990359594942,Trajectory-3,0.0,0.0,54.0
Cartpt,-0.0025469288212215885,-0.00723303023245414,0.001491876163551352,-0.0017373781663633518,0.003693145915723619,Trajectory-2,0.0,175.0,0.0
Cbfa2t3,-0.001413741590498002,0.005724496643619492,-0.006792926176786654,0.0018770396534121539,-0.0030971725927566216,Other,0.0,0.0,0.0
Cbln1,-0.0022697369503372543,-0.005253245920926793,0.0007218207808885353,0.0034690750955661234,0.004456228189214891,Trajectory-2,0.0,18.0,0.0
Cbln4,-0.00231510232863306,-0.006051438989701651,0.0012281291709075302,-0.00045692631324088806,0.001893936446662781,Trajectory-2,0.0,156.0,0.0
Ccl20,0.009320313003930615,0.014149958254845893,0.01977439101958977,-0.00569755862732043,0.00773404797078838,Trajectory-3,0.0,0.0,92.0
Ccl3,-0.00023185391683717095,0.0010064391743641221,0.0014514014754583625,0.002325868262989544,-0.001691826145110278,Trajectory-2,0.0,49.0,0.0
Ccl9,-0.0008846680741976632,-0.0010115129958611169,0.0014798235587789204,0.0031328117662978486,-0.0013393296540195388,Trajectory-2,0.0,53.0,0.0
Ccna2,0.05522320053062914,-0.011823444353806573,-0.010982773896162985,3.715129877023929e-05,-0.003678692763402936,Trajectory-1,24.0,0.0,0.0
Ccnb1,0.06226060945000584,-0.015186733711250525,-0.015000397566789194,0.00010032369419061174,0.0018817603763226717,Trajectory-1,26.0,0.0,0.0
Ccnb2,0.03675247308720702,-0.003230784198564884,-0.0010758800586916505,-0.00024333573481204762,-0.008777169006163295,Trajectory-1,6.0,0.0,0.0
Ccnd1,0.00792144652374403,0.014606059684954485,0.02016201163123951,-0.004986339029338565,0.006282589159736034,Trajectory-3,0.0,0.0,86.0
Ccnd2,0.0027209880106752746,0.007195994947290025,0.009054691312717642,0.0023113105172320523,-0.005461192649900525,Trajectory-3,0.0,0.0,58.0
Cd2,-0.0014968348611130774,0.009963288186962831,-0.011664803271518627,-0.0035214419114245523,0.0016486258733564244,Other,0.0,0.0,0.0
Cd200,-0.0020628562811360763,-0.004880177170106234,0.0011862995545355438,0.0021955633127310305,0.00088928377410292,Trajectory-2,0.0,110.0,0.0
Cd37,-0.001518018048103489,-0.001459282912252168,-0.0003056328516239571,0.0032327956965939103,0.0001703913817539991,Trajectory-2,0.0,30.0,0.0
Cd40,-0.001625179647536627,0.011886871697828615,-0.014280553375812133,-0.0066597890662694025,0.0048679469345874,Other,0.0,0.0,0.0
Cdc14b,-0.001345734677266516,0.006750646264568598,-0.007560216374615707,0.0010999448928509315,-0.0028425116879156023,Other,0.0,0.0,0.0
Cdc20,0.04987676525547754,-0.009501950969679242,-0.008312081950821629,8.266990305377434e-05,-0.006456463416316939,Trajectory-1,21.0,0.0,0.0
Cdca3,0.04355325649439669,-0.006488206689188332,-0.0047783050587248774,-5.011473021925298e-05,-0.009066420924569312,Trajectory-1,14.0,0.0,0.0
Cdca8,0.04992708756265591,-0.009393298400357535,-0.008139284071621115,-2.1294440254331818e-06,-0.0067029997969950674,Trajectory-1,20.0,0.0,0.0
Cdk1,0.03825178263956036,-0.0038587238464384936,-0.0017419434985590225,-0.0002528535315762771,-0.008902028890453734,Trajectory-1,8.0,0.0,0.0
Cdkn1a,-0.0005468786435239137,0.0030003850103338023,-0.0004203688503407266,0.004665582787032972,-0.006006274707968556,Trajectory-3,0.0,0.0,4.0
Cdkn2a,-0.0008941125925905698,-0.0008443691457409234,0.0018647052199893884,0.0025287278866111458,-0.0006270323171493801,Trajectory-2,0.0,83.0,0.0
Cdx2,-0.002448482669408337,-0.0061176307349036455,0.000936069838292033,0.003297422617612837,0.005973513871308315,Trajectory-2,0.0,20.0,0.0
Cenpa,0.04442787963225966,-0.007122546177581396,-0.0055438316646785855,7.28324496930306e-05,-0.008665950224937567,Trajectory-1,16.0,0.0,0.0
Cenpe,0.06996617021909193,-0.018806027028752233,-0.019321764522521417,0.0001517740063417914,0.008544607904607562,Trajectory-1,32.0,0.0,0.0
Cenpf,0.06819853013655804,-0.01799643596503456,-0.018350320446435024,0.00013782090189878147,0.007040489197663466,Trajectory-1,29.0,0.0,0.0
Cer1,-0.001559411477854843,0.006953378485068333,-0.008678943087002677,0.00030948875013337535,-0.0011982529866745814,Other,0.0,0.0,0.0
Ces1d,0.006509262749467417,0.01519843205441938,0.019818564100464627,-0.004842509868210793,0.006160905488658715,Trajectory-3,0.0,0.0,83.0
Chga,-0.002536855560128042,-0.006895032188161564,0.0012982445279356403,0.0006757281768608385,0.0050309016804916794,Trajectory-2,0.0,127.0,0.0
Chgb,-0.002568450209116197,-0.007057373852505162,0.0013468382273691237,0.0007173120790369072,0.0054105949172823685,Trajectory-2,0.0,124.0,0.0
Chrna3,-0.002395914543736642,-0.005866702255817916,0.0007355480104641399,-0.00021736188155675677,0.004642422888833212,Trajectory-2,0.0,157.0,0.0
Ckb,0.0018832462387594806,0.007432405151929393,0.005465400612844999,0.003237904085175405,-0.007863532205625162,Trajectory-3,0.0,0.0,43.0
Cks2,0.013502743755472968,0.004812949340009775,0.0066268636535073994,0.001163803154574269,-0.0065643607682737935,Trajectory-1,1.0,0.0,0.0
Cldn11,-0.0023186441293584197,-0.005205446289633502,0.0004817530108615202,0.00011655696075306475,0.001654772158084063,Trajectory-2,0.0,166.0,0.0
Cldn2,0.006953722165993344,0.015305806889171054,0.020834475841162093,-0.005419329601382926,0.007724957489408585,Trajectory-3,0.0,0.0,87.0
Cldn4,-0.0012931708038882489,-0.0023100680450457672,0.0016655902443263302,0.005050736349725963,-0.0022381909343942475,Trajectory-2,0.0,23.0,0.0
Clmp,-0.001519483136495025,0.009774408727688106,-0.011556952673293831,-0.003438122517051623,0.0016581303162488124,Other,0.0,0.0,0.0
Clu,0.003676471517526046,0.009140844460163038,0.010680584193061518,0.001929572730286047,-0.006206723310901172,Trajectory-3,0.0,0.0,59.0
Cmklr1,-0.0015548228661812964,0.01262498189918357,-0.01488942342066926,-0.008169538608987562,0.0064465969804887524,Other,0.0,0.0,0.0
Cnn2,0.007045718841894793,0.015182358066077239,0.020571625645988145,-0.005087374960655805,0.0067226897653383634,Trajectory-3,0.0,0.0,85.0
Col1a1,0.002803989020844518,0.005583990955722559,0.004827701959642876,0.001971634433901086,-0.004282191405764067,Trajectory-3,0.0,0.0,53.0
Col1a2,-0.002842593164576869,-0.010091581015088778,0.002607207587214398,-0.025872564251004607,-0.016638888631683883,Trajectory-2,0.0,250.0,0.0
Col3a1,-0.00043983738387788656,0.0025958507296153983,-0.0007619213274984735,0.0022175527108186806,-0.0021931496490204473,Trajectory-2,0.0,72.0,0.0
Coro1a,-0.0014755357243189488,-0.00259284384934629,0.0009837705789018357,0.003218658966604856,-0.0011473111068208042,Trajectory-2,0.0,91.0,0.0
Cpa1,-0.0002034601025943098,0.0010018334428705958,0.0025354848220628485,0.00541563350038088,-0.006790389244242644,Trajectory-3,0.0,0.0,11.0
Crlf1,-0.0013746687196006552,0.0089042602268179,-0.01005413388429791,-0.0018808834641286683,4.3465887190671024e-05,Other,0.0,0.0,0.0
Crmp1,-0.001947158103752047,-0.0029822015299739396,-0.0002522840799595433,0.0032202408449776656,0.0007517037983666255,Trajectory-2,0.0,82.0,0.0
Cryba2,-0.002557236155039201,-0.006913615527586386,0.0012548963218706665,0.0012378633949164909,0.005699415233497479,Trajectory-2,0.0,101.0,0.0
Crybb1,-0.001535658196852536,0.012485085360259203,-0.014596059709073586,-0.007556263380259323,0.005537080954519472,Other,0.0,0.0,0.0
Csf2rb,-0.0014214320521963174,0.0011150738203817285,-0.002339031995477113,0.0020654074448163565,-0.0006958969491135365,Trajectory-2,0.0,78.0,0.0
Ctgf,0.008237341689024336,0.017364404762512445,0.024261350278888216,-0.008532479549401922,0.014353543746832698,Trajectory-3,0.0,0.0,100.0
Ctss,-0.0018935138458598924,-0.00494910921807758,0.0015058399498197946,-0.006151212191565426,-0.004579138751315052,Trajectory-2,0.0,227.0,0.0
Ctxn2,-0.002947465770573018,-0.010206225106376372,0.0025091441602637524,-0.0224206142709716,-0.012102666941410364,Trajectory-2,0.0,245.0,0.0
Cxcl1,0.009177693072892911,0.0038728410505893323,0.005236814604514305,-0.0004452301430833842,-0.00045172977561936783,Trajectory-1,15.0,0.0,0.0
Cxcl10,0.012751921591628483,0.009125465642478155,0.01285586717078934,-0.0027314507769152603,0.0014618401307075046,Trajectory-1,5.0,0.0,0.0
Cxcl13,-0.0003701852389142385,0.001371259854005698,0.0006275643655554665,-0.002124382091814404,-0.0028131040459829304,Trajectory-2,0.0,198.0,0.0
Cxcl15,0.0035186613612738084,0.009733331292640876,0.009838714971028778,0.0009471570155827519,-0.004381626298477221,Trajectory-3,0.0,0.0,63.0
Cxcl2,0.01322420487624884,0.0038744391142175134,0.004713529577641095,-0.0007924825188930667,0.0001308758417595351,Trajectory-1,19.0,0.0,0.0
Cyct,0.013349500048363695,0.005576302909666934,0.007329057368540531,-0.0006972129931183306,-0.001122351820152382,Trajectory-1,10.0,0.0,0.0
Cym,0.006293372004575477,0.014508692203257876,0.01887649407948053,-0.004151020878407101,0.0048376737191792194,Trajectory-3,0.0,0.0,80.0
Cyp21a1,-0.0016425540331269936,0.013224240914880244,-0.015942196321746586,-0.00944823755149377,0.008144087283168937,Other,0.0,0.0,0.0
Cyp4b1,-0.0025001598372402047,-0.0064578935714388235,0.0011090441282578783,0.0031093001358583664,0.005998485924391732,Trajectory-2,0.0,27.0,0.0
Cyp4f18,-0.0020086283689829576,-0.004674222042942298,0.0009032042354085247,4.970394773037554e-05,0.0018353364674114445,Trajectory-2,0.0,155.0,0.0
Cypt3,-0.002535391315566656,-0.006764566696602196,0.0012151405393036822,0.002106415718106418,0.006158473681977569,Trajectory-2,0.0,66.0,0.0
Cyr61,0.00869942384089021,0.017126423057048187,0.02415534597343277,-0.008305832514349638,0.013537796848724092,Trajectory-3,0.0,0.0,99.0
D930028M14Rik,-0.00039104005849065996,0.006295126410608979,-0.003301997468853215,0.002376859062182013,-0.0049193923385670415,Trajectory-3,0.0,0.0,6.0
Dapl1,0.0003401514434809424,0.001328865170200819,0.00429782932784854,0.0016035805010843444,-0.0025400284138599174,Trajectory-2,0.0,139.0,0.0
Dcn,-0.0028097283440111282,-0.009437585786880547,0.0023006252847501355,-0.017917349731672715,-0.008932360657511792,Trajectory-2,0.0,240.0,0.0
Ddc,-0.0022250469275488663,-0.0054028809398011255,0.0011165662350063053,0.003070333912544993,0.002830198496353892,Trajectory-2,0.0,68.0,0.0
Diras2,-0.0007807943827729205,-0.0004994506156789461,0.0018049656588320616,0.003594017363867617,-0.0025051091017721703,Trajectory-2,0.0,57.0,0.0
Dll1,0.0002531941502357066,0.0075971009208561395,-0.0018078585686467032,0.001328697612578597,-0.005137375657647197,Trajectory-3,0.0,0.0,26.0
Dll3,-0.0017487155283686245,0.0010251339331675544,-0.0033505129177327114,0.0044460722368820935,-0.0020849313213699146,Other,0.0,0.0,0.0
Dner,-0.001672593353451412,0.0034400289501497457,-0.005501768525967602,0.003234960751211492,-0.0023165985897243783,Other,0.0,0.0,0.0
Dpep2,-0.0018152194567689105,-0.003531302130511854,0.000924043600105554,0.001991185389790892,2.409943110474117e-05,Trajectory-2,0.0,122.0,0.0
Dpysl3,-0.0017811457379433475,-0.0034588013853889678,0.0008572065661193563,0.0035331042825857335,-9.495305972371841e-05,Trajectory-2,0.0,74.0,0.0
Dpysl4,-0.001558712704187123,0.009064900611495383,-0.010933903602267467,-0.002289884810751622,0.0007883523458577765,Other,0.0,0.0,0.0
Dpysl5,-0.001579143625433181,0.007660634940835463,-0.009494059073832372,-0.00045609359716605676,-0.0008146018832867509,Other,0.0,0.0,0.0
Dqx1,0.0005837083792759731,0.0028920533373998215,0.0038267871897068135,0.004001107845768782,-0.005076802950692557,Trajectory-3,0.0,0.0,42.0
Dusp1,-0.00018451663140946095,0.0014318988858155024,0.002314540060959961,0.005733077423595385,-0.006822133901269025,Trajectory-3,0.0,0.0,8.0
Dusp6,-0.0007487791636778444,-0.0006718233277950882,0.001982533952299305,0.005565362153532806,-0.004323912644397064,Trajectory-3,0.0,0.0,12.0
Ebf1,-0.0010019019830437444,-0.00085390208092078,0.000892087995562249,0.0037892509547252347,-0.0018428587687163898,Trajectory-2,0.0,42.0,0.0
Edn3,-0.003031600910576891,-0.010695128531672198,0.0026578594333285287,-0.026052885470032143,-0.015120270843464872,Trajectory-2,0.0,248.0,0.0
Efcab6,-0.00163554855189528,0.005127979726391134,-0.007163265787649876,0.0014183515932623884,-0.0012674637143101455,Other,0.0,0.0,0.0
Egr4,-0.0008818648142363342,0.0017412404865002117,-0.0006334745790963537,0.00389374542819654,-0.004193420022472189,Trajectory-3,0.0,0.0,10.0
Elavl3,-0.0017984514654690816,-0.0005411082851647535,-0.002021743399945186,0.0044910954851468616,-0.0004232395272662079,Other,0.0,0.0,0.0
Elavl4,-0.0022349182818139066,-0.004434049861659466,0.0001978646482627191,0.004034913842613768,0.002811238317308832,Trajectory-2,0.0,29.0,0.0
Epb42,-0.0016256645842718472,0.012666938208917603,-0.015189960564311815,-0.008124930366005718,0.006466536368963654,Other,0.0,0.0,0.0
Epha4,-0.0020453441083623514,-0.005130429901896998,0.0012929837718759784,-0.00026437088568521244,7.593535364546449e-06,Trajectory-2,0.0,163.0,0.0
Etv1,-0.0026365429169484655,-0.0077957341080116685,0.0016907486138934102,-0.005851514331900034,6.890423865231333e-05,Trajectory-2,0.0,210.0,0.0
Exd1,-0.002063317496639111,-0.004228443318664133,0.000348681540111904,-0.002058331309667642,-0.0012046279226803048,Trajectory-2,0.0,191.0,0.0
Eya2,-0.0015734642152621602,0.013162259403604664,-0.015491761503414848,-0.008772289579446894,0.006868144472937093,Other,0.0,0.0,0.0
Fam151a,-0.0020246480304111397,-0.0024639049241369166,-0.0010902624233142353,0.0012295455550200567,0.0015285180210946063,Trajectory-2,0.0,148.0,0.0
Fam159b,-0.0025120033048920665,-0.0067558472051175815,0.0012024412738969382,0.000517495287595694,0.005498415000204721,Trajectory-2,0.0,129.0,0.0
Fam171b,-0.002550940482303575,-0.007001097701962021,0.0013674222211585599,0.0008912522962855125,0.0052466912095951645,Trajectory-2,0.0,109.0,0.0
Fam46a,-0.0021930874655245866,-0.0055733802510322455,0.0013130949619136344,0.002227836223726695,0.0028009805232400145,Trajectory-2,0.0,94.0,0.0
Fam71b,-0.001661400134860552,0.014507464386261144,-0.017426027087674257,-0.011633590019706375,0.010281555223785677,Other,0.0,0.0,0.0
Fam84a,-0.0015092190343046691,-0.00313004558830611,0.001665733491631428,0.0036766798307477865,-0.001334315923342206,Trajectory-2,0.0,79.0,0.0
Fbp1,-0.0018189106542073191,-0.004744931900018756,0.0018164488516285823,-0.00391253933627495,-0.0036439415451319087,Trajectory-2,0.0,212.0,0.0
Fcer1g,-0.0020663115826136,-0.005205903267818992,0.0010678695530449386,-0.0007276686792311429,0.0030088417467249145,Trajectory-2,0.0,177.0,0.0
Fcgr3,-0.0006820081109227312,-0.0004095945795459113,0.0015603673797278338,0.003149081373498642,-0.0018381494516448488,Trajectory-2,0.0,55.0,0.0
Fev,-0.002505480216896072,-0.006537986922589148,0.0011404603942906464,0.0025848384792077363,0.0057212933940141,Trajectory-2,0.0,59.0,0.0
Fez1,-0.0015729576633077996,0.004847706909746237,-0.006560162752795909,0.0017518687964016432,-0.0022465044962851994,Other,0.0,0.0,0.0
Ffar2,-0.00173275679073904,-0.0019435104214368191,-0.00028462056657193116,0.00478639972018593,-0.0013093303478338137,Trajectory-2,0.0,43.0,0.0
Fgb,-0.003151900317722754,-0.011563397473944881,0.002943237163487071,-0.03425659958638641,-0.02280470016318887,Trajectory-2,0.0,254.0,0.0
Fgf13,-0.001191845895558816,-0.0019225460463899121,0.0015997780036100795,0.002623399723396175,-0.0011688605622902392,Trajectory-2,0.0,93.0,0.0
Fgf18,-0.0016160808518338038,0.013104058247609447,-0.015670620381609237,-0.009114125683766126,0.007579330609100781,Other,0.0,0.0,0.0
Fgf21,-0.0015040283449460178,0.00880497184656016,-0.010444690996429418,-0.002577714990165362,0.001447313642519089,Other,0.0,0.0,0.0
Fgf8,-0.001856120661381281,-0.0016611901692280711,-0.0012514130855050423,0.0037038853594662234,0.0012988831083473207,Trajectory-2,0.0,17.0,0.0
Fgl2,-0.0015896350218735568,-0.002724383069095668,0.0002919213961076465,0.000776330165675554,-0.0006005796207852494,Trajectory-2,0.0,152.0,0.0
