gene,DM_1,DM_2,DM_3,DM_4,DM_5,selected,Pseudoorder-1,Pseudoorder-2,Pseudoorder-3
Extl1,0.00420623155935546,-0.0031491753650315845,0.005318682132578132,-0.006348726496697823,0.0015173682976044951,Other,0.0,0.0,0.0
F13a1,-0.0012017651590637004,0.004548613617617874,-0.009043198540686874,-0.0003846005326301053,0.0024239065677987555,Trajectory-1,106.0,0.0,0.0
F2r,0.000639812832332335,-0.00048637922573395003,-0.003616452766805384,0.018946917201982088,-0.007933578463320597,Trajectory-2,0.0,49.0,0.0
F3,-0.038367260126592376,-0.010704951300866107,0.009119839420859692,-0.0005767979796598446,-0.001428776660544077,Trajectory-3,0.0,0.0,33.0
Fabp7,-0.028638686967412993,-0.0072830657947249924,0.0026824707152438157,0.0009141295390677826,0.003015050545232724,Trajectory-3,0.0,0.0,17.0
Fam102b,0.003710664768969996,-0.0027958636668755994,0.0038923171768518385,-0.002143656412779614,0.00018737563738451275,Other,0.0,0.0,0.0
Fam13c,0.003826809866396875,-0.0029198026654412078,0.004308865411391503,-0.003225338833119755,0.0005311573557507838,Other,0.0,0.0,0.0
Fbxl22,-0.0007122993023231865,0.0024184878154491444,-0.008375655313820956,0.0004731217097665696,0.0024773944924940546,Trajectory-1,86.0,0.0,0.0
Fbxo27,0.0038934133042894986,-0.002945561422742475,0.00438452631893416,-0.003272311477004199,0.0005097048324899163,Other,0.0,0.0,0.0
Fcer1g,-0.005450002977563275,0.039377682317040294,0.01480757747899828,-0.00013055060609143372,-0.002037894681529558,Other,0.0,0.0,0.0
Fcgr3,-0.005732592443612472,0.04169063650197936,0.016417908464073,-0.00017316897785231872,-0.0024683463184994956,Other,0.0,0.0,0.0
Fcrls,-0.005797035400000853,0.04227430027562621,0.016914070123527632,-0.00018549624699403417,-0.0026274935105580423,Other,0.0,0.0,0.0
Fgd4,0.0038175363858434725,-0.002894277848846079,0.004223612785050835,-0.0028872405927446525,0.0004024076418903976,Other,0.0,0.0,0.0
Flt1,-0.002027055491106487,0.004071627072743124,-0.016931144613672736,0.0026028865765299575,0.014508269733653007,Other,0.0,0.0,0.0
Flt3,0.004069662468833826,-0.0030426718293488104,0.004905204216338985,-0.0052811093647611015,0.0012084423018595405,Other,0.0,0.0,0.0
Fos,0.001629412944725858,-0.0012925498802483402,-0.0017052087926893635,0.02051448034069437,-0.00949516027954071,Trajectory-2,0.0,44.0,0.0
Foxs1,-0.0019246146716774774,0.004015402574730913,-0.012762410587800473,0.0007228677700758594,0.006554150534861011,Trajectory-1,12.0,0.0,0.0
Frem1,0.0032727999893681758,-0.002420719599750697,0.0025416525893424504,0.0013971047455063666,-0.0010469333602726267,Trajectory-2,0.0,20.0,0.0
Frmd8,-0.002340273125436509,0.003484778191593284,-0.010328951590712,-0.001169186993749572,0.0006583515023738773,Trajectory-1,124.0,0.0,0.0
Frzb,0.003991379034629132,-0.0030057880710390506,0.004779725223546825,-0.005179171577620793,0.0012234031534946771,Other,0.0,0.0,0.0
Ftsj3,0.0037488383574177018,-0.0028725520209428573,0.0040285512513834375,-0.0017803390210919788,-2.416582719900857e-05,Other,0.0,0.0,0.0
Fxr1,0.0036729506264462537,-0.002816333316644088,0.0038421927932622067,-0.001376396119455276,-0.00013822768397702345,Other,0.0,0.0,0.0
Fyn,0.003689084039119541,-0.0028411561308032546,0.0038950606275889453,-0.001389900028475058,-0.00015173424587387402,Other,0.0,0.0,0.0
Gad2,-0.0001547062927069723,0.0014774294277800817,-0.007090020396734685,0.00020279153200886496,0.002722982835954014,Trajectory-1,64.0,0.0,0.0
Gal,0.0006871334011388925,0.00025801192687008073,-0.003632281895437743,0.022334487014336418,-0.010685648040271684,Trajectory-1,127.0,0.0,0.0
Galc,0.0032489265259720125,-0.002411169611220289,0.0028949664459850693,-0.0017739958429539115,0.00040151913612933743,Other,0.0,0.0,0.0
Galm,-0.026692435334271958,-0.00685700644895604,0.00255013932580072,0.000527937609011747,0.0027188083854746237,Trajectory-3,0.0,0.0,19.0
Gap43,0.0022141840464519435,-0.0014698651888294084,-0.0004194418612026752,0.008291740936736323,-0.00350353064930028,Trajectory-2,0.0,39.0,0.0
Gart,0.0026973688635179016,-0.002049899769927339,0.0015851083647279826,0.001378784574426192,-0.0005779046629524207,Other,0.0,0.0,0.0
Gatm,-0.0027561141234698195,0.006677404186275159,-0.008606741740172561,-0.0008807871783053979,0.0021405446382093325,Trajectory-1,113.0,0.0,0.0
Gdf15,0.0001853052351896747,0.005344316850558,-0.0007553525639920816,-0.001565753003792775,0.0009834529999407948,Trajectory-1,111.0,0.0,0.0
Gdpd1,0.002461857595239976,-0.001876094272286395,-6.695696366234448e-05,0.01819671123550253,-0.008930921798764629,Trajectory-2,0.0,43.0,0.0
Gfap,-0.04096663523462618,-0.011468544000821883,0.010542813568001097,-0.0012317727614623902,-0.0027384050153477493,Trajectory-3,0.0,0.0,35.0
Gja1,-0.048563554011515596,-0.014113663093282368,0.016352208884419777,-0.00334220355010238,-0.008714418467582394,Trajectory-3,0.0,0.0,42.0
Gjb1,-0.002694574601943826,0.004880305701647007,-0.02764047354008818,-0.02996434957725182,-0.05339817730813645,Trajectory-1,149.0,0.0,0.0
Glb1l,0.0008844430874980044,-0.00018974555912596252,-0.001995280877400227,8.842147977663227e-05,0.001200304213876474,Other,0.0,0.0,0.0
Gli2,-0.048059558963166854,-0.013952233057152699,0.015971349546695296,-0.0031653472290787913,-0.00822047849591003,Trajectory-3,0.0,0.0,41.0
Glt1d1,0.0036055321700615445,-0.002671098749816722,0.0035440284701786116,-0.0020776422951296176,0.0002684296047119,Other,0.0,0.0,0.0
Gltp,-0.002216173868725475,0.003804684480559123,-0.009640439152253466,-0.0009768329883576476,0.0013558398700938368,Trajectory-1,121.0,0.0,0.0
